Protein,10B_32 Protein Abundance,10NB_47 Protein Abundance,13B_46 Protein Abundance,13NB_33 Protein Abundance,21B_43 Protein Abundance,21NB_30 Protein Abundance,26B_28 Protein Abundance,26NB_45 Protein Abundance,66B_44 Protein Abundance,66NB_29 Protein Abundance,74B_31 Protein Abundance,74NB_48 Protein Abundance
lcl|c238296_g3_i2|m.24349,9.5507E+5,1.1505E+6,5.8459E+5,7.4050E+5,6.9727E+5,8.4629E+5,8.1484E+5,1.7021E+6,9.0642E+5,1.0521E+6,1.2091E+6,1.5541E+6
lcl|c238364_g3_i1|m.24421,1.0160E+6,7.2848E+5,6.1623E+5,1.0059E+6,8.6817E+5,1.0728E+6,9.1255E+5,1.2619E+6,1.2863E+6,1.7987E+6,1.3570E+6,1.7410E+6
lcl|c238364_g3_i1|m.24422,1.2037E+6,9.5754E+5,7.2500E+5,9.3234E+5,1.0080E+6,1.1677E+6,9.2862E+5,1.2493E+6,1.5596E+6,1.7531E+6,1.5082E+6,1.9091E+6
lcl|c238365_g3_i1|m.24425,6.3774E+5,4.8787E+5,3.4626E+5,7.6897E+5,5.4360E+5,4.5372E+5,4.9284E+5,6.9225E+5,7.8634E+5,5.0269E+5,8.7938E+5,9.9027E+5
lcl|c238378_g1_i1|m.24441,1.7130E+6,1.9494E+6,1.6660E+6,1.6580E+6,1.6625E+6,1.9788E+6,1.3099E+6,2.7050E+6,2.1544E+6,2.0044E+6,2.1220E+6,2.8465E+6
lcl|c238381_g2_i1|m.24446,9.0089E+5,1.1787E+6,1.2904E+6,1.4273E+6,1.3559E+6,1.6195E+6,1.0130E+6,1.8564E+6,1.6075E+6,2.1354E+6,1.4696E+6,1.9401E+6
lcl|c238393_g3_i1|m.24472,9.4622E+5,1.3125E+6,7.3908E+5,9.6191E+5,1.1209E+6,1.1028E+6,7.9861E+5,1.5272E+6,9.8854E+5,1.3923E+6,1.1421E+6,1.6585E+6
lcl|c238429_g5_i1|m.24515,9.1762E+5,1.0556E+6,8.8701E+5,8.9456E+5,8.8519E+5,9.0279E+5,7.5587E+5,1.4206E+6,8.9138E+5,1.1503E+6,1.0461E+6,1.2242E+6
lcl|c238537_g2_i3|m.24626,4.9194E+6,4.9370E+6,3.1995E+6,3.7823E+6,3.5662E+6,4.2180E+6,3.3312E+6,6.9932E+6,4.8668E+6,5.7632E+6,4.2531E+6,5.5795E+6
lcl|c238537_g2_i6|m.24628,3.2229E+6,3.1232E+6,2.2340E+6,2.7851E+6,2.5284E+6,2.8855E+6,1.9301E+6,4.5611E+6,3.7124E+6,4.0123E+6,3.0170E+6,4.7145E+6
lcl|c238537_g2_i7|m.24631,9.5352E+6,1.1265E+7,7.8435E+6,8.1874E+6,8.7974E+6,9.5887E+6,8.5543E+6,1.2802E+7,1.1304E+7,1.0843E+7,9.1871E+6,1.1641E+7
lcl|c238572_g3_i3|m.24677,3.3260E+6,6.1440E+6,4.8317E+6,6.5255E+6,5.3263E+6,6.2096E+6,2.6486E+6,5.2093E+6,3.9101E+6,8.9089E+6,5.8433E+6,1.0622E+7
lcl|c238581_g1_i1|m.24692,1.3957E+6,2.5009E+6,1.2313E+6,2.0465E+6,2.3894E+6,3.1262E+6,1.4616E+6,2.9338E+6,3.1004E+6,6.5118E+6,2.6126E+6,4.8445E+6
lcl|c238591_g4_i10|m.24704,9.0043E+7,9.4079E+7,1.1132E+8,9.3882E+7,9.9682E+7,1.2438E+8,6.5631E+7,1.0869E+8,6.6784E+7,1.6196E+8,1.2611E+8,1.4687E+8
lcl|c238676_g4_i2|m.24803,1.1215E+6,1.4789E+6,1.9707E+6,2.2669E+6,1.2022E+6,1.2453E+6,1.3128E+6,2.2729E+6,1.7928E+6,2.3255E+6,1.5360E+6,1.9345E+6
lcl|c238676_g4_i3|m.24804,1.3890E+6,1.4289E+6,1.2728E+6,1.7404E+6,1.0529E+6,1.3871E+6,1.2057E+6,2.2683E+6,1.8320E+6,2.4062E+6,1.7406E+6,2.1963E+6
lcl|c238677_g1_i1|m.24810,2.6211E+6,5.0172E+6,3.7771E+6,3.9958E+6,5.5463E+6,5.5083E+6,1.6271E+6,2.9937E+6,1.3177E+6,5.0758E+6,3.7511E+6,6.2417E+6
lcl|c238681_g1_i10|m.24815,9.8794E+5,1.0192E+6,5.8081E+5,7.9024E+5,6.3913E+5,6.7020E+5,6.5825E+5,1.2920E+6,1.0509E+6,1.0594E+6,9.5330E+5,1.1583E+6
lcl|c238826_g2_i1|m.24957,9.2297E+5,1.3314E+6,1.3979E+6,1.0724E+6,1.1701E+6,1.4443E+6,6.2701E+5,1.6785E+6,1.3134E+6,1.6055E+6,1.7042E+6,1.9165E+6
lcl|c238903_g3_i2|m.25053,1.4433E+6,1.6557E+6,1.1195E+6,1.3253E+6,9.5806E+5,1.4848E+6,1.0874E+6,2.4238E+6,1.6512E+6,2.3338E+6,1.5789E+6,2.0458E+6
lcl|c238912_g1_i10|m.25059,1.2025E+6,1.5922E+6,7.9532E+5,1.0151E+6,9.0263E+5,9.7599E+5,7.1663E+5,1.4561E+6,5.5348E+5,7.3613E+5,1.2227E+6,1.6568E+6
lcl|c238912_g1_i3|m.25061,8.7911E+5,1.1708E+6,1.7506E+6,1.9706E+6,1.9832E+5,4.0072E+5,1.3838E+6,2.7863E+6,1.0421E+6,1.5273E+6,1.5374E+6,1.6031E+6
lcl|c238912_g1_i4|m.25063,8.6660E+5,7.0625E+5,8.3453E+5,7.7984E+5,6.0103E+5,5.2950E+5,1.6875E+5,2.1404E+5,1.1343E+6,1.0568E+6,1.3284E+6,2.1593E+6
lcl|c238994_g2_i1|m.25162,4.4610E+6,6.9052E+6,1.3554E+6,2.8894E+6,4.6184E+6,4.4912E+6,4.1252E+6,8.0763E+6,4.2932E+6,5.1481E+6,2.8083E+6,3.0762E+6
lcl|c239101_g4_i2|m.25293,9.8078E+5,2.4144E+6,2.2344E+6,2.4527E+6,2.9964E+6,2.6845E+6,6.7770E+5,1.0725E+6,1.1573E+6,3.0072E+6,2.0052E+6,3.8451E+6
lcl|c239125_g3_i2|m.25324,9.1241E+5,9.8487E+5,8.8383E+5,1.0488E+6,1.0306E+6,1.1281E+6,1.0216E+6,1.8393E+6,1.2141E+6,1.2793E+6,1.1714E+6,1.6428E+6
lcl|c239145_g1_i2|m.25349,8.5649E+5,1.3870E+6,1.0199E+6,1.3290E+6,1.0493E+6,1.1048E+6,6.7244E+5,9.7926E+5,6.5815E+5,1.5209E+6,9.7250E+5,1.9177E+6
lcl|c239219_g5_i1|m.25453,7.8845E+5,3.2518E+6,3.1427E+6,3.2188E+6,3.8670E+6,4.0134E+6,5.0936E+5,6.4932E+5,8.8287E+5,3.9917E+6,2.2484E+6,4.8784E+6
lcl|c239229_g3_i1|m.25467,9.2014E+5,1.0535E+6,9.6637E+5,6.7791E+5,7.3211E+5,1.1675E+6,4.1200E+5,8.0988E+5,8.2563E+5,1.0604E+6,6.6009E+5,1.4140E+6
lcl|c239240_g3_i4|m.25490,3.3169E+6,5.0878E+6,2.8985E+6,4.7139E+6,3.3053E+6,3.8475E+6,2.4129E+6,5.7160E+6,4.2718E+6,7.3190E+6,4.3748E+6,8.0276E+6
lcl|c239343_g4_i4|m.25612,1.4808E+6,1.9121E+6,1.2900E+6,1.1954E+6,1.0732E+6,1.4259E+6,8.8555E+5,2.2564E+6,1.5434E+6,1.7792E+6,1.7819E+6,2.1779E+6
lcl|c239381_g2_i1|m.25706,1.3452E+6,1.9714E+6,3.6730E+6,3.5426E+6,2.9445E+6,2.9117E+6,1.6992E+6,3.2191E+6,2.7550E+6,3.7425E+6,3.3491E+6,3.9027E+6
lcl|c239392_g1_i1|m.25726,7.6697E+5,7.9240E+5,5.9112E+5,7.5747E+5,7.3908E+5,1.0367E+6,4.8206E+5,9.8698E+5,1.0786E+6,1.1647E+6,9.2072E+5,1.4113E+6
lcl|c239543_g6_i2|m.25954,1.2480E+6,1.3124E+6,1.1610E+6,9.9699E+5,9.5192E+5,1.0586E+6,1.1455E+6,2.1268E+6,1.5180E+6,1.7445E+6,1.3552E+6,1.5052E+6
lcl|c239652_g2_i1|m.26096,3.7062E+5,5.8217E+5,6.1454E+5,6.9263E+5,4.6144E+5,7.2688E+5,3.9535E+5,8.7879E+5,7.9208E+5,1.3962E+6,5.5930E+5,8.8250E+5
lcl|c239662_g2_i10|m.26113,4.3312E+5,7.7699E+5,9.4184E+5,1.1215E+6,7.5919E+5,1.0522E+6,4.0587E+5,9.6353E+5,1.2048E+6,2.3336E+6,1.3616E+6,1.9600E+6
lcl|c239662_g2_i17|m.26115,2.9724E+5,1.8366E+5,4.2051E+5,5.7719E+5,3.5389E+5,5.5893E+5,1.3590E+5,6.2832E+5,7.0486E+5,1.3858E+6,6.9640E+5,1.0749E+6
lcl|c239670_g2_i1|m.26141,1.0671E+6,1.3191E+6,1.1062E+6,1.0822E+6,1.4606E+6,1.2046E+6,7.5996E+5,1.2646E+6,1.0408E+6,5.8837E+5,1.1355E+6,1.5257E+6
lcl|c239682_g2_i1|m.26160,1.1594E+6,2.3386E+6,2.4810E+6,2.1730E+6,2.6367E+6,2.4022E+6,1.7691E+6,2.0655E+6,2.1161E+6,3.8941E+6,1.9367E+6,3.4265E+6
lcl|c239700_g3_i1|m.26205,1.8483E+6,1.7904E+6,1.5452E+6,1.5674E+6,1.3716E+6,1.5836E+6,1.2326E+6,2.2151E+6,1.8053E+6,1.9861E+6,1.7097E+6,2.3938E+6
lcl|c239722_g4_i2|m.26252,4.1465E+6,5.5682E+6,4.4717E+6,3.9734E+6,3.5505E+6,4.6155E+6,3.5590E+6,5.9990E+6,4.9346E+6,5.9174E+6,5.1501E+6,5.4809E+6
lcl|c239816_g8_i1|m.26351,1.1650E+6,1.1355E+6,1.8608E+6,2.0331E+6,1.0565E+6,1.0802E+6,4.0574E+5,8.8927E+5,1.5437E+6,1.7300E+6,8.1960E+5,1.0752E+6
lcl|c239816_g8_i3|m.26354,1.0868E+6,1.1705E+6,2.7245E+6,2.7367E+6,8.4250E+5,1.1373E+6,6.2520E+5,1.2903E+6,1.8116E+6,2.5940E+6,9.5609E+5,1.7664E+6
lcl|c239835_g2_i1|m.26401,3.4449E+6,3.8993E+6,2.6241E+6,2.7143E+6,1.7265E+6,2.3826E+6,2.2886E+6,6.0439E+6,3.9603E+6,4.1476E+6,3.6068E+6,3.9740E+6
lcl|c239883_g8_i2|m.26469,1.0496E+6,1.1750E+6,2.5404E+6,2.3124E+6,1.1492E+6,1.4314E+6,1.1472E+6,1.9023E+6,1.2317E+6,1.8572E+6,2.9909E+6,3.0123E+6
lcl|c239887_g1_i1|m.26471,1.0400E+6,1.7584E+6,1.3919E+6,1.8024E+6,1.9390E+6,2.0766E+6,6.8161E+5,1.4333E+6,9.3044E+5,2.2809E+6,1.6170E+6,2.5824E+6
lcl|c239931_g2_i1|m.26539,3.3871E+5,4.5170E+5,1.8713E+5,2.8384E+5,2.2551E+5,2.1531E+5,6.6241E+5,6.2560E+5,3.8260E+5,6.0842E+5,3.8007E+5,5.7863E+5
lcl|c239956_g2_i4|m.26561,2.5354E+6,2.3334E+6,2.1311E+6,2.2344E+6,2.0401E+6,2.5462E+6,1.6618E+6,3.3631E+6,2.8453E+6,3.2499E+6,2.7279E+6,3.8403E+6
lcl|c239959_g1_i6|m.26571,2.7162E+5,7.6576E+5,5.0830E+5,5.8155E+5,7.9225E+5,7.1918E+5,2.8701E+5,4.0928E+5,2.5769E+5,7.6042E+5,4.9573E+5,1.0766E+6
lcl|c239962_g2_i3|m.26573,6.5481E+5,1.1960E+6,3.0756E+5,5.9504E+5,6.2733E+5,5.6492E+5,4.3352E+5,1.7685E+6,5.9040E+5,1.1623E+6,5.7988E+5,9.3903E+5
lcl|c240077_g1_i1|m.26736,1.2000E+6,1.3772E+6,1.1127E+6,1.3596E+6,1.1993E+6,1.2366E+6,1.2201E+6,1.6661E+6,1.4396E+6,1.6426E+6,1.1862E+6,1.5611E+6
lcl|c240106_g2_i2|m.26779,2.1697E+7,2.8369E+7,3.1245E+6,5.7810E+6,3.6389E+7,4.2868E+7,2.4034E+7,4.3293E+7,3.2968E+7,3.1000E+7,4.8500E+6,7.1642E+6
lcl|c240128_g3_i1|m.26827,1.9123E+6,2.1552E+6,1.8895E+6,2.1578E+6,1.3011E+6,1.6242E+6,1.2232E+6,2.3293E+6,2.3804E+6,3.2284E+6,1.7256E+6,2.2719E+6
lcl|c240158_g2_i1|m.26858,1.8197E+6,2.6752E+6,1.6257E+6,2.0905E+6,1.8198E+6,2.0305E+6,1.1127E+6,3.1155E+6,1.9457E+6,2.9976E+6,1.9711E+6,3.3541E+6
lcl|c240216_g1_i1|m.26919,2.9876E+5,6.9252E+5,5.2914E+5,5.1659E+5,6.7650E+5,6.7359E+5,1.9707E+5,4.3439E+5,1.4394E+5,1.0007E+6,4.5542E+5,1.0579E+6
lcl|c240251_g4_i1|m.26961,5.7130E+5,9.7310E+5,6.1292E+5,6.5242E+5,6.5606E+5,8.6193E+5,5.5971E+5,1.1740E+6,8.1454E+5,1.2722E+6,8.4188E+5,1.2638E+6
lcl|c240253_g1_i1|m.26963,3.4028E+6,2.9823E+6,2.1341E+6,2.3008E+6,2.3982E+6,2.5160E+6,2.6240E+6,4.1854E+6,3.2909E+6,4.1709E+6,2.8086E+6,3.1144E+6
lcl|c240259_g4_i3|m.26973,3.4551E+5,6.2466E+5,1.0671E+6,8.5092E+5,1.3211E+6,1.2117E+6,1.8110E+6,3.1355E+6,2.4349E+6,3.7409E+6,2.5262E+6,2.3067E+6
lcl|c240274_g5_i1|m.26994,3.9297E+5,7.5065E+5,5.1468E+5,6.1429E+5,3.0890E+5,3.8877E+5,4.1228E+5,1.1820E+6,5.8003E+5,8.8925E+5,5.7113E+5,8.8689E+5
lcl|c240370_g1_i1|m.27121,2.4238E+6,3.3675E+6,2.4412E+6,2.6217E+6,1.9722E+6,2.2952E+6,1.2795E+6,3.3097E+6,2.1000E+6,2.7082E+6,3.1790E+6,4.3624E+6
lcl|c240440_g6_i6|m.27259,3.2021E+6,3.7276E+6,2.3909E+6,2.7146E+6,2.9141E+6,3.4385E+6,1.8556E+6,4.3109E+6,3.3936E+6,4.6939E+6,4.5099E+6,5.9638E+6
lcl|c240483_g2_i3|m.27310,4.0380E+4,5.7685E+5,3.3681E+5,3.1708E+5,5.4007E+5,4.1545E+5,2.3183E+5,4.3116E+5,3.1568E+5,9.4464E+5,8.1446E+4,1.3089E+5
lcl|c240521_g1_i4|m.27364,5.8940E+5,9.5550E+5,7.1902E+5,6.6473E+5,4.7636E+5,9.1808E+5,2.4977E+5,4.6601E+5,6.7055E+5,9.6252E+5,8.8367E+5,1.3276E+6
lcl|c240612_g3_i13|m.27477,4.4417E+5,1.4300E+6,1.8901E+6,1.7885E+6,1.8502E+6,1.8183E+6,3.2418E+5,6.6732E+5,5.7450E+5,1.8260E+6,1.5002E+6,2.3747E+6
lcl|c240621_g3_i2|m.27488,1.0924E+6,1.1094E+6,8.8035E+5,1.0891E+6,8.4224E+5,8.2285E+5,6.8432E+5,1.6159E+6,1.5657E+6,1.8945E+6,1.3519E+6,2.2307E+6
lcl|c240628_g3_i3|m.27511,1.8695E+6,2.6041E+6,2.7664E+6,2.2100E+6,1.9742E+6,2.4161E+6,9.2237E+5,1.7222E+6,2.5478E+6,3.7003E+6,2.3179E+6,2.6187E+6
lcl|c240640_g2_i1|m.27531,4.4407E+6,3.6674E+6,3.5748E+6,3.7755E+6,3.1329E+6,4.5436E+6,3.0701E+6,6.0658E+6,4.0053E+6,5.6309E+6,6.0426E+6,6.5975E+6
lcl|c240688_g3_i1|m.27609,6.7482E+6,8.2701E+6,4.2535E+6,4.1118E+6,5.0544E+6,6.5323E+6,3.5923E+6,8.2052E+6,7.4231E+6,9.6501E+6,8.0178E+6,9.2996E+6
lcl|c240699_g3_i1|m.27614,1.3454E+6,1.8740E+6,1.1104E+6,1.1929E+6,1.4030E+6,2.1584E+6,1.5685E+6,2.5081E+6,1.2866E+6,2.7231E+6,1.9292E+6,2.4517E+6
lcl|c240699_g3_i15|m.27615,1.3824E+6,1.2778E+6,7.9580E+5,1.3941E+6,7.1852E+5,1.0151E+6,1.0716E+6,2.3469E+6,1.4686E+6,1.8237E+6,1.1822E+6,1.6975E+6
lcl|c240711_g1_i2|m.27634,1.0364E+6,1.9987E+6,1.4415E+6,9.8845E+5,7.0488E+5,7.2204E+5,1.0649E+6,2.0311E+6,9.4339E+5,1.1263E+6,1.2368E+6,9.7724E+5
lcl|c240720_g1_i1|m.27657,2.8631E+6,3.2214E+6,2.4813E+6,2.4304E+6,2.0366E+6,2.8795E+6,2.0191E+6,4.3295E+6,3.0071E+6,3.7726E+6,3.3681E+6,3.6135E+6
lcl|c240720_g1_i1|m.27658,1.1438E+6,1.2530E+6,7.3326E+5,9.3262E+5,7.5185E+5,9.0685E+5,6.9688E+5,1.9706E+6,1.1486E+6,1.4236E+6,1.1495E+6,1.4849E+6
lcl|c240720_g1_i1|m.27659,5.5826E+6,6.7230E+6,5.1615E+6,4.8789E+6,4.7709E+6,6.3353E+6,4.5809E+6,9.0958E+6,6.3246E+6,7.0700E+6,6.9590E+6,7.6494E+6
lcl|c240720_g1_i3|m.27662,1.5316E+6,1.6537E+6,1.1003E+6,1.3955E+6,8.7645E+5,1.4233E+6,9.0890E+5,2.3681E+6,1.7824E+6,2.3875E+6,1.9459E+6,2.5980E+6
lcl|c240732_g2_i2|m.27675,1.0173E+6,9.8425E+5,7.2711E+5,8.9915E+5,8.2895E+5,1.0852E+6,7.3656E+5,1.3339E+6,1.2647E+6,1.7358E+6,1.0324E+6,1.4605E+6
lcl|c240761_g2_i10|m.27710,6.0796E+5,8.2658E+5,7.4456E+5,1.0069E+6,4.5373E+5,5.8088E+5,5.6740E+5,5.8293E+5,8.0000E+5,1.3436E+6,9.1770E+5,1.1443E+6
lcl|c240787_g1_i1|m.27744,7.2949E+5,7.5784E+5,6.8933E+5,7.1942E+5,5.9245E+5,6.3594E+5,2.1998E+5,8.5108E+5,8.6047E+5,8.8876E+5,8.3767E+5,1.1745E+6
lcl|c240793_g1_i1|m.27747,1.2590E+6,1.3114E+6,7.8115E+5,5.2901E+5,5.9858E+5,3.4314E+5,6.5985E+5,9.9301E+5,6.2157E+5,4.7587E+5,3.8564E+5,4.0994E+5
lcl|c240828_g2_i2|m.27775,7.6618E+5,1.0850E+6,9.6704E+5,8.2263E+5,1.0514E+6,1.2757E+6,9.8839E+5,1.3062E+6,1.2123E+6,1.4300E+6,9.2080E+5,9.8564E+5
lcl|c240833_g3_i3|m.27779,2.3418E+6,2.4643E+6,2.3587E+6,2.6543E+6,2.3330E+6,2.0703E+6,1.5993E+6,4.1046E+6,2.6612E+6,2.1680E+6,3.2195E+6,3.5677E+6
lcl|c240846_g1_i2|m.27805,2.1216E+6,2.9567E+6,1.9697E+6,2.2521E+6,1.8333E+6,1.9763E+6,1.9959E+6,3.2376E+6,1.8852E+6,3.0490E+6,2.3110E+6,2.9314E+6
lcl|c240852_g1_i3|m.27810,2.5197E+6,3.3475E+6,1.5792E+6,2.0473E+6,1.4301E+6,2.0741E+6,1.5203E+6,4.4808E+6,2.4013E+6,3.3547E+6,2.6978E+6,3.3388E+6
lcl|c240857_g5_i1|m.27819,1.1394E+6,2.6590E+6,2.4339E+6,2.8598E+6,3.2992E+6,3.0733E+6,7.7784E+5,1.5208E+6,1.3884E+6,3.6890E+6,2.5119E+6,4.6851E+6
lcl|c240877_g2_i2|m.27858,2.1945E+6,2.5873E+6,1.6416E+6,1.8672E+6,1.5283E+6,1.9796E+6,1.6266E+6,2.9056E+6,1.6936E+6,2.4247E+6,2.6487E+6,3.5476E+6
lcl|c240887_g1_i1|m.27877,1.8722E+6,2.1674E+6,1.9375E+6,1.8988E+6,1.8749E+6,1.9391E+6,1.7010E+6,3.3031E+6,2.8432E+6,3.1271E+6,3.0015E+6,3.2099E+6
lcl|c240887_g1_i5|m.27881,4.8252E+5,4.6323E+5,3.0919E+5,4.2559E+5,4.8242E+5,3.5715E+5,3.4007E+5,6.0163E+5,8.0015E+5,1.2617E+6,8.9748E+5,1.0760E+6
lcl|c240904_g2_i1|m.27923,1.9446E+7,2.3793E+7,1.2039E+7,1.4113E+7,1.3186E+7,1.8873E+7,1.0981E+7,3.4197E+7,2.5045E+7,2.4166E+7,1.8885E+7,2.3854E+7
lcl|c240911_g1_i2|m.27934,1.8703E+6,3.7767E+6,2.0374E+6,2.8540E+6,3.6783E+6,3.7903E+6,1.2189E+6,2.2862E+6,1.9428E+6,3.5327E+6,2.6823E+6,4.6787E+6
lcl|c240930_g1_i2|m.27958,7.9880E+5,1.1296E+6,1.8104E+6,8.2490E+5,7.1801E+5,7.0253E+5,6.2830E+5,1.3216E+6,8.6906E+5,8.8676E+5,9.1675E+5,9.9490E+5
lcl|c241017_g3_i4|m.28068,8.4386E+5,1.0513E+6,7.8744E+5,8.6284E+5,5.4895E+5,6.1236E+5,4.0536E+5,1.3714E+6,7.1798E+5,1.1161E+6,1.0821E+6,1.2597E+6
lcl|c241022_g4_i5|m.28088,1.3391E+6,1.0220E+6,1.0995E+6,2.1985E+6,1.1021E+6,8.6752E+5,9.2840E+5,8.9450E+5,7.1058E+5,1.3084E+6,1.3290E+6,1.0058E+6
lcl|c241031_g1_i1|m.28098,2.3136E+6,2.6172E+6,1.8476E+6,5.6187E+6,1.1326E+7,1.9653E+6,6.7158E+6,7.8739E+6,2.6495E+6,1.7184E+7,8.4945E+6,8.5917E+6
lcl|c241114_g1_i2|m.28195,9.8172E+5,2.2137E+6,1.4926E+6,1.7839E+6,2.0987E+6,2.2474E+6,7.6468E+5,1.5270E+6,1.0202E+6,2.7176E+6,1.7510E+6,3.0311E+6
lcl|c241148_g1_i6|m.28240,1.9540E+6,2.6228E+6,1.7432E+6,1.6007E+6,1.6827E+6,1.9693E+6,1.2910E+6,2.6055E+6,1.8405E+6,2.5006E+6,1.7620E+6,1.6123E+6
lcl|c241174_g2_i10|m.28286,1.4859E+6,1.9114E+6,9.5328E+5,1.1104E+6,1.1755E+6,1.4381E+6,5.3254E+5,2.6898E+6,1.7893E+6,2.4888E+6,1.8341E+6,2.3092E+6
lcl|c241197_g1_i1|m.28305,1.0625E+6,1.0581E+6,1.0449E+6,7.5977E+5,7.7453E+5,1.1386E+6,7.1459E+5,1.5236E+6,1.2008E+6,1.1106E+6,1.1996E+6,1.4937E+6
lcl|c241220_g4_i2|m.28322,3.1239E+5,2.9957E+5,5.8034E+5,4.9940E+5,3.6160E+5,3.2861E+5,2.9445E+5,6.3806E+5,3.2545E+5,3.7904E+5,3.0494E+5,3.2161E+5
lcl|c241223_g1_i2|m.28328,1.1487E+6,1.2449E+6,7.3875E+5,9.5447E+5,7.4972E+5,7.1717E+5,9.6743E+5,1.4534E+6,8.9915E+5,7.7583E+5,7.8088E+5,1.0162E+6
lcl|c241251_g1_i1|m.28362,9.8430E+6,9.8966E+6,8.1174E+6,9.3161E+6,1.0719E+7,1.0529E+7,7.9266E+6,1.3508E+7,1.1316E+7,1.0153E+7,7.8156E+6,9.7150E+6
lcl|c241252_g2_i3|m.28365,7.6094E+5,2.7520E+6,9.9421E+5,7.5926E+5,1.0407E+6,2.4269E+6,7.8163E+5,1.3393E+6,1.1466E+6,1.2784E+6,2.2118E+6,1.4624E+6
lcl|c241252_g2_i5|m.28366,2.0397E+5,3.4117E+5,3.7593E+5,3.4514E+5,3.5786E+5,4.4578E+5,2.8041E+5,5.2933E+5,4.7236E+5,6.1988E+5,2.8000E+5,4.7062E+5
lcl|c241299_g1_i6|m.28386,1.1562E+6,1.1420E+6,9.4803E+5,1.1905E+6,1.0971E+6,1.1816E+6,1.0254E+6,1.6326E+6,1.5793E+6,1.8772E+6,1.3522E+6,1.5324E+6
lcl|c241349_g1_i1|m.28471,4.8157E+6,5.2723E+6,2.6374E+6,3.3936E+6,2.7076E+6,3.6561E+6,3.7929E+6,6.5223E+6,4.1672E+6,5.4193E+6,4.9896E+6,5.8832E+6
lcl|c241357_g3_i6|m.28476,1.7002E+5,4.3093E+5,5.8353E+5,7.1309E+5,9.0939E+5,1.0906E+6,3.9289E+5,8.1811E+5,3.5655E+5,1.0336E+6,9.1861E+5,3.9315E+5
lcl|c241444_g1_i2|m.28576,1.0092E+6,1.3840E+6,8.1096E+5,9.4075E+5,9.9243E+5,1.0084E+6,8.8509E+5,1.8490E+6,1.3841E+6,1.6632E+6,1.1215E+6,1.5670E+6
lcl|c241466_g2_i10|m.28615,2.4000E+6,2.1055E+6,8.9816E+5,1.6194E+6,8.7656E+5,1.2191E+6,1.3481E+6,3.8031E+6,1.6043E+6,1.9664E+6,1.2405E+6,2.1492E+6
lcl|c241500_g1_i1|m.28663,1.8248E+6,1.3984E+6,9.2299E+5,9.5530E+5,1.0710E+6,1.3015E+6,1.1331E+6,1.3946E+6,1.6914E+6,1.9301E+6,1.7399E+6,1.8439E+6
lcl|c241500_g1_i1|m.28664,1.3390E+6,1.2955E+6,5.8770E+5,7.5380E+5,7.6318E+5,1.1083E+6,7.3433E+5,1.5653E+6,1.3222E+6,2.2461E+6,1.2528E+6,1.4908E+6
lcl|c241516_g1_i3|m.28672,3.1621E+6,5.5832E+6,3.3998E+6,3.8314E+6,4.2667E+6,4.6071E+6,1.6882E+6,3.0397E+6,1.6225E+6,4.4213E+6,4.2066E+6,6.1203E+6
lcl|c241569_g1_i5|m.28720,4.8107E+5,1.3116E+6,2.0045E+6,2.5431E+6,1.9043E+6,1.6994E+6,1.7503E+6,4.3550E+5,1.4048E+6,1.6297E+6,1.2274E+6,2.9307E+6
lcl|c241649_g4_i1|m.28823,8.9809E+5,1.0675E+6,1.2800E+6,1.1124E+6,1.1922E+6,1.6799E+6,1.3115E+6,2.7519E+6,1.4389E+6,1.8088E+6,1.3798E+6,1.5393E+6
lcl|c241650_g2_i1|m.28824,1.3050E+6,1.4322E+6,7.8687E+5,1.1723E+6,8.1238E+5,1.0607E+6,8.2932E+5,1.9377E+6,1.4820E+6,2.1399E+6,1.3182E+6,1.7355E+6
lcl|c241650_g2_i3|m.28826,2.0015E+6,1.7495E+6,1.0067E+6,1.0141E+6,1.1396E+6,1.0675E+6,1.0129E+6,2.2137E+6,1.9685E+6,2.0278E+6,1.8688E+6,2.1235E+6
lcl|c241754_g2_i1|m.28913,6.2623E+5,8.6853E+5,3.8395E+5,7.3097E+5,6.6649E+5,6.8693E+5,5.0836E+5,1.3446E+6,4.6129E+5,7.6278E+5,7.1476E+5,1.2232E+6
lcl|c241803_g5_i1|m.28948,6.0128E+5,2.5661E+6,2.2002E+6,2.4773E+6,3.0554E+6,2.9413E+6,4.1760E+5,6.8659E+5,7.1690E+5,3.3598E+6,1.7100E+6,4.0134E+6
lcl|c241873_g2_i3|m.29039,2.5745E+6,5.8105E+6,4.8948E+6,5.7628E+6,5.5454E+6,5.6460E+6,2.4690E+6,4.6255E+6,4.4060E+6,7.0589E+6,4.5983E+6,8.0324E+6
lcl|c241874_g1_i1|m.29042,1.2698E+6,1.6926E+6,1.4002E+6,1.5389E+6,1.3694E+6,1.9734E+6,8.6343E+5,2.1501E+6,1.4390E+6,3.0954E+6,1.2926E+6,2.6207E+6
lcl|c241874_g1_i1|m.29043,1.0762E+6,1.4384E+6,1.2130E+6,1.7384E+6,8.2253E+5,9.6114E+5,7.2563E+5,1.6008E+6,7.4830E+5,1.0873E+6,9.1923E+5,1.1475E+6
lcl|c241874_g1_i1|m.29044,1.6136E+6,5.6670E+6,6.9890E+6,6.3006E+5,8.6462E+6,8.0212E+6,9.0336E+5,1.9888E+6,2.3003E+6,2.8292E+6,2.5941E+6,8.7395E+6
