Protein,10B_23 Protein Abundance,10NB_13 Protein Abundance,13B_07 Protein Abundance,13NB_22 Protein Abundance,21B_17 Protein Abundance,21NB_09 Protein Abundance,26B_21 Protein Abundance,26NB_15 Protein Abundance,66B_14 Protein Abundance,66NB_16 Protein Abundance,74B_08 Protein Abundance,74NB_20 Protein Abundance
lcl|c236138_g1_i1|m.21748,1.5725E+7,1.2024E+7,1.3589E+7,1.2610E+7,1.0647E+7,1.5798E+7,1.0847E+7,1.5377E+7,1.1211E+7,1.9477E+7,1.5894E+7,1.3180E+7
lcl|c236138_g1_i3|m.21749,5.3062E+6,2.7665E+6,1.3961E+6,2.5890E+6,4.2529E+6,4.2694E+6,3.6045E+6,3.0386E+6,4.1336E+6,4.8986E+6,5.1346E+6,5.2546E+6
lcl|c236195_g2_i1|m.21821,7.6849E+5,1.7841E+6,9.3227E+5,1.1161E+6,5.9271E+5,6.2336E+5,1.1369E+7,9.5880E+6,1.4278E+5,6.7900E+5,9.7064E+5,1.5466E+6
lcl|c236234_g4_i10|m.21877,1.6317E+6,2.0548E+6,1.1937E+6,1.7677E+6,1.8315E+6,2.2696E+6,8.8637E+5,1.8569E+6,1.3620E+6,2.5695E+6,1.6879E+6,2.5138E+6
lcl|c236239_g1_i2|m.21882,1.6265E+6,1.8097E+6,1.5767E+6,1.3961E+6,1.2915E+6,1.3782E+6,1.0142E+6,2.1511E+6,1.4355E+6,1.8343E+6,1.5715E+6,1.5420E+6
lcl|c236250_g3_i2|m.21889,1.9195E+6,1.4064E+6,9.7006E+5,1.2983E+6,1.1972E+6,1.6191E+6,1.1730E+6,1.9282E+6,1.4036E+6,2.4372E+6,2.2731E+6,2.7656E+6
lcl|c236250_g3_i2|m.21888,8.0047E+6,9.1343E+6,6.0051E+6,6.5705E+6,6.1631E+6,8.2348E+6,3.7372E+6,7.3247E+6,5.5320E+6,1.1217E+7,5.8451E+6,6.6495E+6
lcl|c236256_g2_i1|m.21902,3.1712E+6,3.3236E+6,3.0052E+6,4.1317E+6,4.1163E+6,4.7713E+6,3.0433E+6,4.2945E+6,3.8645E+6,7.9026E+6,4.4940E+6,5.6558E+6
lcl|c236262_g1_i17|m.21911,1.6829E+6,1.5751E+6,2.6032E+6,2.9263E+6,1.8358E+6,2.2667E+6,2.6192E+6,2.9638E+6,1.9400E+6,3.2133E+6,2.9395E+6,3.1674E+6
lcl|c236356_g1_i1|m.22029,1.4017E+6,1.4348E+6,1.1778E+6,1.1906E+6,9.0958E+5,1.0892E+6,9.3425E+5,1.6305E+6,9.7979E+5,2.1227E+6,1.7542E+6,1.9308E+6
lcl|c236360_g3_i2|m.22033,4.2041E+6,7.4752E+6,5.6631E+6,8.3933E+6,1.1474E+7,1.1688E+7,1.4297E+6,3.0641E+6,2.0458E+6,1.6309E+7,6.6481E+6,1.1151E+7
lcl|c236464_g4_i2|m.22144,6.2575E+5,8.8565E+5,6.5053E+5,6.2261E+5,8.6096E+5,9.5442E+5,2.2646E+5,7.3977E+5,4.5228E+5,8.8722E+5,7.1692E+5,8.5771E+5
lcl|c236511_g2_i2|m.22191,2.2099E+6,2.2314E+6,1.7939E+6,1.7214E+6,1.8767E+6,2.2009E+6,1.8560E+6,2.6485E+6,1.5017E+6,2.2338E+6,1.8545E+6,1.8291E+6
lcl|c236523_g2_i4|m.22204,1.3337E+7,2.4663E+7,2.2372E+7,2.4491E+7,2.4336E+7,3.1269E+7,1.2021E+7,1.7925E+7,1.1291E+7,2.9343E+7,2.2344E+7,3.3221E+7
lcl|c236527_g2_i1|m.22205,4.6711E+6,4.4432E+6,4.7598E+6,4.0632E+6,3.1911E+6,3.7749E+6,2.7477E+6,5.5238E+6,3.6652E+6,6.2377E+6,5.9654E+6,5.1689E+6
lcl|c236542_g2_i1|m.22226,3.0073E+6,3.2982E+6,2.9281E+6,2.7537E+6,3.1532E+6,3.4614E+6,2.0065E+6,3.8432E+6,2.1653E+6,3.0253E+6,3.0702E+6,2.9923E+6
lcl|c236562_g3_i1|m.22244,6.3774E+6,6.7295E+6,6.6387E+6,5.8891E+6,5.0065E+6,6.8795E+6,5.6891E+6,1.0254E+7,4.1195E+6,7.1138E+6,9.2764E+6,9.3950E+6
lcl|c236570_g1_i6|m.22277,5.8825E+5,8.5629E+5,7.2506E+5,5.4084E+5,5.2047E+5,7.6826E+5,5.4395E+5,8.7444E+5,4.7879E+5,7.7257E+5,7.3494E+5,5.0028E+5
lcl|c236655_g1_i2|m.22362,2.6140E+5,3.4515E+5,1.4365E+5,4.3355E+4,4.0151E+6,8.4304E+6,4.6283E+5,3.0137E+6,1.2343E+7,1.8923E+7,4.1392E+5,6.6258E+5
lcl|c236660_g2_i1|m.22378,1.3665E+6,1.5173E+6,1.3429E+6,1.3386E+6,1.2602E+6,1.5403E+6,1.1184E+6,1.6554E+6,1.4540E+6,2.1999E+6,2.3581E+6,1.7067E+6
lcl|c236780_g2_i2|m.22510,2.0008E+5,7.0061E+5,9.6571E+5,9.5126E+5,1.6386E+6,1.4728E+6,1.6427E+5,1.2539E+5,9.8644E+4,4.8006E+5,7.0886E+5,1.5716E+6
lcl|c236793_g3_i7|m.22527,9.5829E+5,1.2376E+6,8.1599E+5,6.7305E+5,2.4975E+5,3.9399E+5,6.3698E+5,1.2903E+6,7.3044E+5,1.3086E+6,9.6184E+5,8.6394E+5
lcl|c236794_g5_i3|m.22536,1.1478E+5,4.3934E+5,2.9249E+5,4.3971E+5,3.3069E+5,3.0001E+5,2.8797E+4,1.4180E+5,7.7334E+5,1.5800E+6,3.2676E+5,5.7313E+5
lcl|c236822_g3_i10|m.22574,4.7971E+6,4.4035E+6,3.7070E+6,4.5399E+6,1.1013E+6,1.6920E+6,3.2101E+6,6.2861E+6,3.1210E+6,5.1646E+6,6.4468E+6,6.8644E+6
lcl|c236844_g2_i5|m.22607,3.2448E+6,2.4525E+6,2.3436E+6,3.5990E+6,5.7167E+6,4.5857E+6,2.7722E+6,2.1372E+6,2.6132E+6,3.9598E+6,4.2663E+6,5.9510E+6
lcl|c236892_g3_i5|m.22669,5.5183E+6,4.9086E+6,2.4411E+6,4.7980E+6,3.7356E+6,6.9688E+6,1.8846E+6,5.3331E+6,2.7504E+6,4.3384E+6,8.2568E+6,8.0583E+6
lcl|c236909_g3_i2|m.22685,5.5531E+5,2.6806E+6,2.4365E+6,4.4608E+6,2.4000E+6,4.1820E+6,2.9841E+5,1.5098E+5,1.0393E+5,3.2229E+6,2.6986E+6,1.5356E+7
lcl|c236955_g1_i6|m.22719,8.3017E+5,1.0141E+6,9.5758E+5,9.4458E+5,1.2791E+6,1.3279E+6,1.0739E+6,1.1768E+6,1.1048E+6,1.7243E+6,1.1800E+6,1.3130E+6
lcl|c236976_g1_i1|m.22752,3.6302E+7,3.4414E+7,2.5948E+7,3.9621E+7,1.8251E+7,2.6850E+7,4.9098E+7,6.5005E+7,4.9211E+7,5.9936E+7,5.7374E+7,5.2062E+7
lcl|c237027_g3_i11|m.22792,4.7238E+5,1.0548E+6,1.1457E+6,1.5133E+6,2.0523E+6,2.1116E+6,3.3759E+5,3.1521E+5,3.4904E+5,1.6992E+6,9.4701E+5,2.0261E+6
lcl|c237043_g2_i1|m.22823,7.2076E+5,8.0530E+5,7.1930E+5,1.1617E+6,1.0778E+6,1.1345E+6,6.2339E+5,6.9607E+5,4.6524E+5,7.2370E+5,1.1122E+6,1.7462E+6
lcl|c237098_g1_i2|m.22911,3.8980E+7,7.9998E+7,4.3314E+7,5.0690E+7,6.6823E+7,9.3153E+7,1.7117E+7,5.1250E+7,3.0414E+7,9.1358E+7,5.7310E+7,7.6774E+7
lcl|c237191_g2_i5|m.23010,8.6637E+6,7.1705E+6,4.7595E+6,6.0671E+6,6.2879E+6,8.2489E+6,5.2242E+6,8.3826E+6,5.2840E+6,9.9319E+6,7.4196E+6,7.1089E+6
lcl|c237211_g6_i4|m.23025,2.0808E+5,2.6352E+5,2.2935E+5,1.4595E+5,1.6237E+5,2.1551E+5,1.3134E+5,2.7608E+5,1.5286E+5,2.8550E+5,2.5664E+5,2.2680E+5
lcl|c237234_g1_i2|m.23056,3.8103E+5,3.9245E+5,5.6670E+5,9.5950E+5,8.6064E+5,8.5126E+5,5.8171E+5,2.9517E+5,4.9892E+5,7.2175E+5,8.3841E+5,1.5045E+6
lcl|c237237_g1_i2|m.23061,9.5446E+6,6.1433E+6,1.0313E+7,1.0520E+7,6.1409E+6,7.1865E+6,6.6873E+6,8.8529E+6,1.1794E+7,2.0880E+7,1.8559E+7,1.7190E+7
lcl|c237244_g3_i1|m.23065,1.1744E+6,1.0506E+6,1.0757E+6,1.0318E+6,1.0929E+6,1.2925E+6,9.8082E+5,1.7393E+6,9.7812E+5,1.4847E+6,1.6477E+6,1.3736E+6
lcl|c237268_g2_i2|m.23103,3.9183E+6,3.2708E+6,3.3734E+6,6.5983E+6,6.3785E+6,4.8230E+6,2.3008E+6,1.5954E+6,1.5863E+6,3.5836E+6,4.3044E+6,1.0716E+7
lcl|c237291_g3_i2|m.23122,1.3064E+6,5.8136E+6,4.0611E+6,5.2910E+6,7.4792E+6,8.2351E+6,9.0899E+5,1.1193E+6,1.1622E+6,7.1002E+6,4.4074E+6,7.8168E+6
lcl|c237291_g3_i3|m.23123,1.0731E+6,3.7143E+6,2.7554E+6,4.6605E+6,7.2949E+6,6.6052E+6,6.7628E+5,9.5861E+5,9.1501E+5,5.9841E+6,3.6654E+6,7.2552E+6
lcl|c237325_g2_i1|m.23163,2.7096E+6,3.1550E+6,2.8791E+6,2.2701E+6,2.3758E+6,3.4776E+6,2.3846E+6,4.6135E+6,2.4239E+6,4.0957E+6,4.4338E+6,3.0357E+6
lcl|c237405_g1_i2|m.23236,1.6216E+6,2.0574E+6,2.0610E+6,1.5704E+6,1.3346E+6,1.7003E+6,1.4430E+6,2.2209E+6,1.4592E+6,2.8101E+6,1.9416E+6,1.8487E+6
lcl|c237560_g2_i1|m.23397,3.3009E+6,2.8679E+6,2.7134E+6,2.6686E+6,3.0697E+6,3.5265E+6,2.7921E+6,3.1324E+6,3.5698E+6,5.2939E+6,2.0656E+6,1.7937E+6
lcl|c237578_g2_i2|m.23441,1.9099E+6,1.8995E+6,1.6466E+6,1.2791E+6,1.5110E+6,1.7645E+6,1.3747E+6,2.4824E+6,1.0719E+6,1.7499E+6,2.0206E+6,2.2585E+6
lcl|c237587_g5_i1|m.23455,7.4038E+6,5.9121E+6,4.3918E+6,6.0180E+6,4.6148E+6,7.3028E+6,3.5858E+6,8.5135E+6,5.7593E+6,1.0306E+7,8.4006E+6,8.3624E+6
lcl|c237613_g1_i3|m.23496,8.6443E+5,8.7516E+5,6.7748E+5,8.1991E+5,6.5390E+5,8.9029E+5,5.0860E+5,1.1931E+6,8.3944E+5,1.5281E+6,1.1408E+6,1.0593E+6
lcl|c237730_g2_i10|m.23656,4.5192E+5,1.8454E+6,1.7293E+6,1.7112E+6,2.9943E+6,3.0394E+6,3.9815E+5,4.5056E+5,3.7978E+5,2.2237E+6,1.5369E+6,2.5285E+6
lcl|c237814_g2_i1|m.23784,3.6350E+7,2.5917E+7,1.2218E+7,2.1485E+7,2.0891E+7,2.8895E+7,2.2771E+7,4.3178E+7,6.4719E+6,8.2840E+6,3.5733E+7,4.5766E+7
lcl|c237814_g2_i2|m.23785,6.0031E+7,3.2252E+7,1.8979E+7,3.4448E+7,4.5727E+7,6.2901E+7,3.9803E+7,6.9510E+7,1.1084E+7,1.3691E+7,6.0571E+7,6.5808E+7
lcl|c237969_g1_i2|m.23941,1.8970E+6,1.4565E+6,6.3860E+5,9.1746E+5,7.7908E+5,9.5479E+5,1.9267E+5,6.7889E+5,5.7989E+5,1.8886E+6,6.3461E+5,6.8386E+5
lcl|c238037_g4_i6|m.24021,3.4644E+5,3.9658E+5,2.5003E+5,3.7358E+5,4.7112E+5,6.7270E+5,4.2623E+5,7.6139E+5,6.5187E+5,1.3992E+6,1.0439E+6,8.8144E+5
lcl|c238052_g1_i4|m.24050,1.5927E+7,1.0403E+7,7.8615E+6,1.3066E+7,1.2689E+7,1.2945E+7,1.1394E+7,1.2513E+7,1.5698E+7,2.1427E+7,1.6596E+7,1.9302E+7
lcl|c238054_g2_i1|m.24052,5.7448E+6,4.6737E+6,2.6017E+6,4.0468E+6,4.1220E+6,4.9844E+6,1.8739E+6,5.0587E+6,4.8446E+6,9.4586E+6,6.1191E+6,6.7511E+6
lcl|c238111_g1_i1|m.24102,1.3727E+7,7.4847E+6,4.9605E+6,8.6942E+6,6.7501E+6,7.5341E+6,7.2406E+6,8.8622E+6,4.9250E+6,8.1944E+6,1.0895E+7,1.5018E+7
lcl|c238156_g5_i4|m.24180,8.4301E+5,1.2913E+6,1.1459E+6,1.2108E+6,1.4759E+6,1.8216E+6,8.6826E+5,5.0124E+5,7.0473E+5,1.4674E+6,9.7681E+5,1.3261E+6
lcl|c238173_g3_i3|m.24203,5.2449E+6,5.8747E+6,4.1644E+6,5.3317E+6,3.5563E+6,5.4830E+6,4.3557E+6,9.3029E+6,5.0983E+6,8.1127E+6,6.6656E+6,7.0724E+6
lcl|c238192_g2_i2|m.24225,1.3830E+6,2.9136E+6,2.9250E+6,3.5385E+6,3.9440E+6,4.6785E+6,6.8582E+5,9.4265E+5,9.9142E+5,5.2512E+6,2.5691E+6,4.8734E+6
lcl|c238364_g3_i1|m.24422,2.4885E+6,2.0052E+6,1.7890E+6,2.3006E+6,2.1440E+6,2.6056E+6,1.8331E+6,2.4967E+6,2.6680E+6,2.6502E+6,3.5140E+6,2.8332E+6
lcl|c238364_g3_i1|m.24421,9.4544E+5,4.8432E+5,4.9460E+5,8.5617E+5,8.7422E+5,9.1227E+5,8.6269E+5,7.6571E+5,8.5232E+5,1.2789E+6,1.1490E+6,1.5056E+6
lcl|c238365_g3_i1|m.24425,9.1028E+5,5.7768E+5,6.3163E+5,1.2877E+6,1.2032E+6,9.4750E+5,1.0367E+6,7.5009E+5,1.3583E+6,1.0792E+6,1.1787E+6,1.4524E+6
lcl|c238378_g1_i1|m.24441,7.7039E+6,7.6122E+6,8.5164E+6,7.1407E+6,7.0722E+6,8.9065E+6,6.1797E+6,7.7061E+6,6.7036E+6,9.8913E+6,1.0317E+7,9.5710E+6
lcl|c238381_g2_i1|m.24446,2.0130E+6,2.5392E+6,2.2009E+6,2.6459E+6,3.0645E+6,3.6586E+6,2.0439E+6,3.9901E+6,3.3999E+6,4.6968E+6,2.9637E+6,3.4279E+6
lcl|c238388_g6_i1|m.24455,4.9723E+5,8.6527E+4,5.9462E+5,6.3541E+5,1.0722E+6,1.3663E+5,1.9047E+5,3.3362E+5,1.4216E+5,2.3350E+5,2.7418E+5,5.1119E+5
lcl|c238429_g5_i1|m.24515,1.6823E+6,1.4169E+6,1.3541E+6,1.3400E+6,1.2610E+6,1.7153E+6,1.1481E+6,1.8715E+6,1.2650E+6,2.0180E+6,1.8664E+6,1.5414E+6
lcl|c238537_g2_i3|m.24626,1.2087E+7,1.0452E+7,6.9382E+6,9.3648E+6,8.9791E+6,1.1719E+7,7.3541E+6,1.4086E+7,7.7640E+6,1.2380E+7,1.0552E+7,1.0685E+7
lcl|c238537_g2_i6|m.24628,4.7235E+6,4.8274E+6,2.6597E+6,2.8681E+6,2.9439E+6,4.9906E+6,2.4181E+6,6.6636E+6,3.5763E+6,6.5177E+6,4.7176E+6,4.5420E+6
lcl|c238537_g2_i7|m.24631,2.1477E+7,1.8400E+7,1.6854E+7,2.0183E+7,2.1321E+7,2.4628E+7,1.9369E+7,2.2259E+7,1.9326E+7,2.9309E+7,2.1843E+7,2.1185E+7
lcl|c238572_g3_i3|m.24677,5.3798E+6,9.4941E+6,8.2264E+6,1.0637E+7,8.8345E+6,1.1215E+7,4.2422E+6,6.6051E+6,4.9222E+6,1.3994E+7,9.8108E+6,1.4819E+7
lcl|c238581_g1_i1|m.24692,4.6563E+6,5.7328E+6,5.8181E+6,6.7004E+6,9.2282E+6,1.0487E+7,3.9577E+6,6.1875E+6,5.7981E+6,1.4402E+7,7.8758E+6,1.2819E+7
lcl|c238618_g3_i1|m.24728,3.1225E+5,3.8780E+5,4.9934E+5,5.3504E+5,9.8655E+5,1.1091E+6,1.7739E+5,1.8763E+5,2.1483E+5,1.0083E+6,6.7129E+5,9.3706E+5
lcl|c238676_g4_i2|m.24803,1.8088E+6,1.7619E+6,3.0415E+6,3.3842E+6,1.6323E+6,2.0959E+6,1.8764E+6,2.9978E+6,2.4862E+6,3.6760E+6,2.3683E+6,2.2314E+6
lcl|c238676_g4_i3|m.24804,3.1266E+6,2.5967E+6,2.8513E+6,4.1542E+6,2.7026E+6,3.3103E+6,2.3322E+6,3.6204E+6,2.4236E+6,5.1457E+6,3.6285E+6,4.5802E+6
lcl|c238677_g1_i1|m.24810,3.5546E+6,5.0558E+6,5.7087E+6,5.7572E+6,7.6748E+6,9.0105E+6,2.1506E+6,3.5516E+6,1.8942E+6,8.0508E+6,6.2322E+6,8.2181E+6
lcl|c238681_g1_i10|m.24815,1.5263E+6,1.2082E+6,8.6933E+5,1.2127E+6,1.1205E+6,1.2285E+6,9.3631E+5,1.5053E+6,8.4853E+5,1.5635E+6,1.5220E+6,1.5398E+6
lcl|c238826_g2_i1|m.24957,1.6390E+6,1.7544E+6,2.3901E+6,1.6881E+6,1.9281E+6,2.9397E+6,1.2602E+6,2.5107E+6,1.6575E+6,3.1768E+6,3.0741E+6,2.5261E+6
lcl|c238903_g3_i2|m.25053,2.6765E+6,3.2066E+6,2.1854E+6,2.3574E+6,2.2223E+6,3.0183E+6,2.2658E+6,3.9966E+6,2.3547E+6,4.2395E+6,3.0749E+6,3.1643E+6
lcl|c238912_g1_i10|m.25059,2.6809E+6,1.7265E+6,1.5692E+6,1.6844E+6,1.9602E+6,2.9132E+6,6.5676E+5,1.1509E+6,4.1754E+5,6.9803E+5,2.6399E+6,2.7792E+6
lcl|c238912_g1_i3|m.25061,1.2241E+6,1.2265E+6,2.3509E+6,2.0123E+6,4.2394E+4,7.6137E+4,1.7530E+6,3.5063E+6,1.2593E+6,1.5336E+6,2.1977E+6,2.2354E+6
lcl|c238912_g1_i4|m.25063,1.5142E+6,1.1200E+6,1.2390E+6,1.3163E+6,8.9273E+5,9.1439E+5,4.0417E+5,6.0269E+5,1.3809E+6,1.9631E+6,2.4684E+6,2.6578E+6
lcl|c238994_g2_i1|m.25162,1.3248E+6,1.0710E+6,7.5134E+5,1.1373E+6,8.6132E+5,8.0975E+5,8.0190E+5,9.1153E+5,7.6492E+5,1.0188E+6,1.3575E+6,1.2964E+6
lcl|c239101_g4_i2|m.25293,1.5945E+6,4.3399E+6,3.5852E+6,4.4543E+6,4.7336E+6,5.3094E+6,1.1380E+6,1.6227E+6,1.4989E+6,6.0075E+6,3.5809E+6,6.5563E+6
lcl|c239125_g3_i2|m.25324,1.3578E+6,1.2721E+6,1.1542E+6,1.4948E+6,1.5239E+6,1.8111E+6,1.2599E+6,1.7842E+6,1.3812E+6,2.2572E+6,1.7547E+6,1.9238E+6
lcl|c239145_g1_i2|m.25349,6.9796E+5,5.9675E+5,6.0281E+5,7.5100E+5,5.8570E+5,6.7056E+5,4.0089E+5,5.5535E+5,4.0933E+5,8.8518E+5,7.1435E+5,7.7899E+5
lcl|c239219_g5_i1|m.25453,1.0657E+6,3.6461E+6,4.3500E+6,4.8156E+6,6.2095E+6,6.2876E+6,7.8316E+5,7.6948E+5,1.1174E+6,5.7888E+6,3.3322E+6,6.3482E+6
lcl|c239229_g3_i1|m.25467,3.3329E+5,2.1790E+5,2.5787E+5,3.0109E+5,2.3051E+5,2.0840E+5,4.0126E+5,5.1007E+5,5.4943E+5,1.1752E+6,3.5946E+5,4.8689E+5
lcl|c239240_g3_i4|m.25490,1.6327E+7,1.9863E+7,1.5435E+7,2.0623E+7,2.1356E+7,2.5581E+7,1.1416E+7,2.0812E+7,1.3297E+7,2.6282E+7,2.1554E+7,3.0807E+7
lcl|c239343_g4_i4|m.25612,1.3428E+6,1.5150E+6,1.1878E+6,1.2763E+6,9.5364E+5,1.2851E+6,6.9318E+5,1.3889E+6,9.5000E+5,1.9147E+6,1.6297E+6,1.6507E+6
lcl|c239381_g2_i1|m.25706,2.3519E+6,3.0614E+6,5.6887E+6,5.8061E+6,4.5208E+6,5.9683E+6,2.5409E+6,4.6016E+6,3.6187E+6,7.0386E+6,5.8490E+6,6.1183E+6
lcl|c239392_g1_i1|m.25726,8.4030E+5,8.7050E+5,1.1049E+6,7.3407E+5,6.8155E+5,1.1234E+6,7.6377E+5,1.1184E+6,8.0543E+5,1.5320E+6,1.0024E+6,9.3685E+5
lcl|c239543_g6_i2|m.25954,1.0442E+6,1.0921E+6,1.4366E+6,1.1330E+6,9.2608E+5,1.2956E+6,1.2048E+6,1.7442E+6,1.2834E+6,2.0799E+6,1.3157E+6,1.3320E+6
lcl|c239587_g1_i1|m.26015,7.9838E+5,5.0594E+5,7.2465E+5,8.4608E+5,8.1882E+5,6.1148E+5,1.0146E+6,8.6028E+5,1.2388E+6,1.7383E+6,1.2292E+6,1.2458E+6
lcl|c239662_g2_i10|m.26113,1.2070E+6,2.0221E+6,2.5709E+6,3.1026E+6,2.4205E+6,4.0007E+6,1.2804E+6,1.9663E+6,2.6656E+6,8.2961E+6,3.8960E+6,5.2012E+6
lcl|c239662_g2_i17|m.26116,1.8693E+5,3.3197E+5,6.0912E+5,4.7644E+5,5.1999E+5,8.7575E+5,1.5416E+5,4.9443E+5,7.1581E+5,1.7934E+6,9.3587E+5,7.0913E+5
lcl|c239662_g2_i17|m.26115,4.3297E+5,5.4868E+5,7.5533E+5,9.3474E+5,8.8613E+5,1.2335E+6,4.0744E+5,9.5529E+5,9.8518E+5,2.6422E+6,1.3897E+6,1.7037E+6
lcl|c239700_g3_i1|m.26205,3.9292E+6,2.0951E+6,8.8285E+6,2.9652E+6,2.8531E+6,2.7867E+6,2.5083E+6,3.3613E+6,2.2837E+6,3.0431E+6,7.6852E+6,3.8788E+6
lcl|c239722_g4_i2|m.26252,8.3907E+6,1.2257E+7,9.6490E+6,7.7146E+6,7.9914E+6,1.2444E+7,7.4400E+6,1.2888E+7,8.7569E+6,1.3961E+7,1.1258E+7,9.6648E+6
lcl|c239816_g8_i1|m.26351,3.1070E+6,2.4751E+6,3.5358E+6,4.4157E+6,2.9178E+6,3.6539E+6,1.1179E+6,1.4285E+6,3.3897E+6,5.3571E+6,1.3026E+6,1.7204E+6
lcl|c239835_g2_i1|m.26401,8.3965E+6,5.0261E+6,3.4584E+6,5.8623E+6,5.1239E+6,5.6678E+6,5.6217E+6,8.6670E+6,9.5650E+6,1.0586E+7,7.6332E+6,7.7601E+6
lcl|c239883_g8_i2|m.26469,#N/A,1.4450E+6,3.0931E+6,5.0450E+6,2.4414E+6,2.5912E+6,2.7867E+6,2.9572E+6,1.9121E+6,3.7709E+6,5.8904E+6,5.7447E+6
lcl|c239887_g1_i1|m.26471,1.4300E+6,2.4345E+6,1.2843E+6,2.2673E+6,3.2876E+6,3.2663E+6,8.0665E+5,1.4249E+6,9.9567E+5,3.1045E+6,2.1677E+6,3.3389E+6
lcl|c239931_g2_i1|m.26539,6.5876E+5,3.2490E+5,1.7600E+5,4.5997E+5,3.2329E+5,3.9185E+5,3.1079E+5,6.3421E+5,2.3388E+5,5.5528E+5,5.2383E+5,9.0488E+5
lcl|c239956_g2_i4|m.26561,5.6725E+6,4.1764E+6,3.6584E+6,4.9802E+6,3.7348E+6,4.7765E+6,3.4335E+6,5.7425E+6,4.3179E+6,7.2383E+6,5.6736E+6,6.4038E+6
lcl|c239962_g2_i3|m.26573,6.4263E+5,6.6410E+5,6.0281E+5,6.5533E+5,7.4857E+5,7.9733E+5,6.7580E+5,8.3293E+5,8.9241E+5,1.1479E+6,1.0551E+6,1.0936E+6
lcl|c240022_g4_i3|m.26654,1.6426E+5,1.4014E+5,1.5711E+5,5.7577E+5,7.0190E+5,4.9008E+5,1.9953E+5,7.8788E+4,1.3919E+5,1.8589E+5,3.5601E+5,7.3330E+5
lcl|c240077_g1_i1|m.26736,1.5994E+6,1.4465E+6,1.2464E+6,2.0013E+6,1.3877E+6,1.7720E+6,1.6074E+6,1.5420E+6,1.8064E+6,2.2142E+6,1.5245E+6,1.9888E+6
lcl|c240106_g2_i2|m.26779,8.0232E+6,8.6483E+6,1.5529E+7,2.5208E+7,1.0033E+6,2.5001E+6,2.1156E+6,7.8183E+6,2.1210E+6,4.2555E+6,2.4454E+7,2.6916E+7
lcl|c240128_g3_i1|m.26827,6.8668E+6,6.3948E+6,5.8021E+6,6.6141E+6,4.5349E+6,5.7263E+6,3.4780E+6,6.3063E+6,6.3355E+6,1.0453E+7,5.9125E+6,5.9260E+6
lcl|c240158_g2_i1|m.26858,2.3933E+6,2.5963E+6,2.5373E+6,3.8067E+6,3.6628E+6,3.5766E+6,1.1915E+6,2.2639E+6,2.0043E+6,4.2336E+6,3.2174E+6,4.6394E+6
lcl|c240251_g4_i1|m.26961,2.7017E+6,2.9942E+6,2.4201E+6,2.2938E+6,2.2678E+6,3.6466E+6,2.1287E+6,3.8835E+6,3.2291E+6,6.0680E+6,3.4026E+6,3.2312E+6
lcl|c240253_g1_i1|m.26963,1.3885E+7,1.1364E+7,8.3337E+6,8.5344E+6,9.2428E+6,1.1650E+7,8.8471E+6,1.4093E+7,1.0111E+7,1.5881E+7,1.2666E+7,8.8385E+6
lcl|c240274_g5_i1|m.26994,2.0704E+6,2.5920E+6,2.4056E+6,2.2372E+6,1.3756E+6,1.6380E+6,1.7327E+6,2.8255E+6,1.6112E+6,2.4313E+6,1.7528E+6,1.9995E+6
lcl|c240370_g1_i1|m.27121,2.1826E+6,2.9023E+6,2.1070E+6,2.6326E+6,2.1655E+6,2.8613E+6,1.1185E+6,2.2537E+6,1.2236E+6,2.4782E+6,3.4614E+6,3.0611E+6
lcl|c240440_g6_i6|m.27259,7.2718E+6,7.3323E+6,5.3208E+6,5.4961E+6,6.3883E+6,9.0094E+6,4.1467E+6,8.4051E+6,6.6355E+6,1.2513E+7,1.1774E+7,1.1586E+7
lcl|c240521_g1_i4|m.27364,1.2950E+6,1.8164E+6,1.1754E+6,9.9232E+5,7.3517E+5,1.3746E+6,6.1175E+5,8.0953E+5,1.1011E+6,2.2024E+6,1.3817E+6,1.2658E+6
lcl|c240532_g3_i2|m.27393,2.2689E+6,2.0115E+6,2.2415E+6,2.4004E+6,1.5612E+6,3.1570E+6,1.2891E+6,2.3092E+6,1.2528E+6,4.0283E+6,2.2124E+6,2.3215E+6
lcl|c240612_g3_i13|m.27477,8.7184E+5,2.0972E+6,2.9827E+6,3.3061E+6,3.7702E+6,3.5095E+6,7.8427E+5,1.3905E+6,8.9216E+5,3.2971E+6,2.9575E+6,3.4709E+6
lcl|c240612_g3_i4|m.27482,1.5481E+6,2.0958E+6,2.5867E+6,3.0683E+6,3.0358E+6,3.2771E+6,1.0605E+6,1.5769E+6,1.0685E+6,3.3081E+6,3.0500E+6,3.6308E+6
lcl|c240628_g3_i3|m.27511,2.5724E+6,1.7703E+6,2.3499E+6,2.4338E+6,3.0541E+6,3.0030E+6,7.8840E+5,7.5174E+5,4.3627E+6,5.8308E+6,3.7295E+6,2.5538E+6
lcl|c240640_g2_i1|m.27531,7.4975E+6,7.3121E+6,7.8844E+6,7.1344E+6,7.1965E+6,9.7277E+6,5.9253E+6,1.1311E+7,6.9228E+6,1.3762E+7,1.4952E+7,1.4062E+7
lcl|c240688_g3_i1|m.27609,1.3170E+7,1.3871E+7,7.7405E+6,8.0810E+6,9.1257E+6,1.4889E+7,6.4513E+6,1.4361E+7,1.1046E+7,1.8741E+7,1.6434E+7,1.5526E+7
